Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
shayari for men,8,8,1000,34,0.40,https://eknazariya.com/,30,0.05,12.00,0.01,112,"68, 68, 55, 68, 68, 77, 100, 77, 77, 77, 68, 68",2026-06-28,"Image pack, Sitelinks, Reviews, Video, Featured snippet, Image, Related searches",informational,Organic
ishq quotes,3,3,590,5,0.00,https://eknazariya.com/ishq-shayari,29,0.05,0.00,0.33,145,"100, 100, 82, 82, 82, 100, 100, 100, 82, 67, 54, 54",2026-08-09,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
shayari on writing,15,15,9900,28,0.00,https://eknazariya.com/,29,0.05,0.00,0.33,138,"1, 7, 16, 11, 16, 16, 16, 20, 20, 67, 100, 67",2026-08-20,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
shayari sad,14,14,9900,27,0.40,https://eknazariya.com/best-sad-shayari,29,0.05,11.00,0.33,121,"45, 36, 24, 36, 30, 45, 30, 36, 55, 67, 36, 100",2026-08-13,"Sitelinks, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shayari of famous shayar in hindi,4,4,590,23,0.00,https://eknazariya.com/,29,0.05,0.00,0.33,152,"2, 9, 16, 16, 20, 20, 24, 30, 45, 62, 81, 100",2026-07-20,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
ek shayari sunao,1,1,880,29,0.00,https://eknazariya.com/,28,0.04,0.00,0.33,20,"88, 72, 72, 72, 88, 100, 88, 88, 88, 88, 88, 88",2026-07-27,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,AI overview
tere ishq mein shayari,2,2,320,11,0.00,https://eknazariya.com/ishq-shayari,28,0.04,0.00,0.33,142,"5, 3, 5, 4, 11, 45, 100, 30, 25, 16, 16, 16",2026-07-01,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
shayri com,7,7,720,22,0.13,https://eknazariya.com/,28,0.04,3.00,0.01,133,"82, 100, 100, 67, 67, 82, 100, 67, 55, 55, 67, 67",2026-08-01,"Reviews, Video, Related searches",informational,Organic
ishq shayari gulzar,2,2,320,22,0.00,https://eknazariya.com/gulzar-shayari-1,28,0.04,0.00,0.33,143,"100, 82, 82, 100, 82, 82, 82, 67, 54, 54, 54, 54",2026-07-25,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
love gulzar shayari,3,3,390,23,0.00,https://eknazariya.com/gulzar-shayari-1,27,0.04,0.00,0.33,152,"81, 81, 100, 81, 54, 66, 81, 81, 66, 36, 44, 36",2026-06-24,"Image pack, Reviews, Video, Video Carousel, Related searches",informational,Organic
ghalib shayari on one sided love,6,6,880,11,0.00,https://eknazariya.com/ghalib-shayari,26,0.04,0.00,0.33,139,"4, 7, 25, 38, 46, 38, 53, 46, 46, 53, 100, 100",2026-07-18,"Image pack, Reviews, Video, Video Carousel, Related searches",informational,Organic
best shayri in hindi,7,7,4400,39,0.41,https://eknazariya.com/,26,0.04,10.00,0,159,"100, 100, 100, 100, 82, 100, 82, 100, 82, 82, 82, 100",2026-07-14,"Image pack, Reviews, Video, People also ask, Related searches",commercial,Organic
ghalib ke sher,4,4,880,24,0.24,https://eknazariya.com/ghalib-shayari,26,0.04,6.00,0.01,20,"77, 77, 77, 68, 77, 100, 77, 77, 68, 68, 55, 30",2026-07-24,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
heart touching mirza ghalib shayari in hindi,7,7,2900,14,0.00,https://eknazariya.com/ghalib-shayari,26,0.04,0.00,0.33,146,"100, 82, 82, 82, 55, 43, 82, 82, 82, 66, 66, 55",2026-07-13,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shayari in,6,6,880,47,0.00,https://eknazariya.com/,26,0.04,0.00,0,61,"72, 88, 88, 88, 88, 100, 100, 100, 100, 88, 88, 88",2026-07-19,"Knowledge panel, Reviews, People also ask, Related searches, AI overview",informational,Organic
viral shayari,8,8,880,23,0.00,https://eknazariya.com/,26,0.04,0.00,0.33,149,"55, 55, 55, 55, 55, 77, 100, 77, 77, 77, 68, 68",2026-07-30,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
top shayari in hindi,5,5,880,32,0.40,https://eknazariya.com/,26,0.04,10.00,0.33,155,"77, 77, 68, 77, 68, 68, 100, 77, 68, 68, 55, 55",2026-06-30,"Reviews, Video, People also ask, Related searches, AI overview",commercial,Organic
hindi shayari lyrics,9,9,880,43,0.40,https://eknazariya.com/,26,0.04,10.00,0.01,19,"88, 88, 88, 88, 88, 100, 100, 72, 59, 72, 59, 72",2026-07-26,"Reviews, Image, People also ask, Related searches",commercial,Organic
top shayri in hindi,6,6,880,52,0.40,https://eknazariya.com/,26,0.04,10.00,0.33,156,"77, 77, 68, 77, 68, 68, 100, 77, 68, 68, 55, 55",2026-07-17,"Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
gulzar shayari on life in hindi,11,11,3600,21,0.00,https://eknazariya.com/gulzar-shayari-1,25,0.04,0.00,0.33,136,"66, 82, 100, 66, 43, 82, 100, 100, 82, 100, 100, 82",2026-07-24,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
all shayari,8,8,1000,42,0.00,https://eknazariya.com/,25,0.04,0.00,0,151,"100, 77, 77, 77, 77, 100, 100, 77, 77, 68, 68, 68",2026-06-29,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
best shayari by famous shayars,4,4,480,27,0.00,https://eknazariya.com/,24,0.04,0.00,0.33,148,"82, 100, 82, 36, 24, 36, 44, 44, 36, 44, 67, 55",2026-08-11,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",commercial,Organic
shayari type,4,4,480,28,0.00,https://eknazariya.com/,24,0.04,0.00,0.13,43,"24, 30, 30, 30, 30, 24, 24, 24, 24, 20, 20, 100",2026-07-26,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
how to do shayari,7,7,1900,26,0.00,https://eknazariya.com/,24,0.04,0.00,0.33,123,"1, 3, 9, 5, 11, 12, 12, 16, 16, 54, 100, 36",2026-07-22,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
two line shayari of ghalib,4,4,480,19,0.00,https://eknazariya.com/ghalib-shayari,24,0.04,0.00,0.33,140,"100, 100, 82, 54, 44, 67, 82, 54, 54, 67, 54, 67",2026-08-07,"Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
hindi shayari quotes,9,9,1900,42,0.40,https://eknazariya.com/,24,0.04,9.00,0.33,151,"100, 83, 83, 83, 66, 83, 83, 66, 66, 55, 66, 55",2026-08-06,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
ghalib 2 line shayari,5,5,480,19,0.00,https://eknazariya.com/ghalib-shayari,24,0.04,0.00,0.33,142,"100, 100, 100, 82, 54, 44, 67, 82, 54, 54, 67, 54",2026-07-12,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, Related searches",informational,Organic
par shayari,5,5,590,30,0.00,https://eknazariya.com/,23,0.04,0.00,0.33,143,"67, 82, 82, 55, 55, 67, 100, 82, 82, 55, 55, 55",2026-08-16,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
shayari by famous shayar,4,4,590,23,0.00,https://eknazariya.com/,23,0.04,0.00,0.33,145,"100, 100, 88, 48, 48, 48, 48, 39, 39, 39, 48, 48",2026-08-18,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
shayari written in hindi,1,1,2400,37,0.00,https://eknazariya.com/,23,0.04,0.00,0.33,154,"11, 16, 44, 67, 67, 81, 100, 100, 100, 81, 36, 53",2026-06-20,"Image pack, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,AI overview
poetry shayari,1,1,1000,48,0.00,https://eknazariya.com/,23,0.04,0.00,0,151,"100, 77, 77, 100, 100, 100, 77, 68, 68, 68, 68, 55",2026-06-28,"Knowledge panel, Reviews, Video, Video Carousel, Related searches, AI overview",informational,AI overview
sad shayari gulzar,1,1,170,23,0.00,https://eknazariya.com/gulzar-shayari-1,22,0.03,0.00,0.33,87,"81, 81, 100, 81, 65, 81, 65, 54, 54, 42, 42, 42",2026-07-22,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
short shayari in hindi,9,9,4400,36,0.40,https://eknazariya.com/,22,0.03,8.00,0.33,155,"100, 100, 100, 81, 81, 100, 100, 81, 81, 67, 81, 67",2026-07-31,"Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
adhura ishq shayari,2,2,320,28,0.00,https://eknazariya.com/ishq-shayari,22,0.03,0.00,0.33,149,"100, 100, 82, 82, 82, 82, 100, 82, 100, 100, 82, 82",2026-07-09,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
galib shayri,5,5,720,30,0.00,https://eknazariya.com/ghalib-shayari,21,0.03,0.00,0,141,"100, 88, 72, 72, 72, 72, 72, 88, 72, 48, 21, 17",2026-07-06,"Knowledge panel, Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, Ads middle",informational,Organic
urdu mein shayari,9,9,2400,37,0.00,https://eknazariya.com/,21,0.03,0.00,0.33,142,"83, 100, 100, 100, 83, 83, 83, 83, 83, 66, 66, 66",2026-06-23,"Knowledge panel, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
hindi shayari writing,10,10,2400,49,0.00,https://eknazariya.com/,21,0.03,0.00,0.33,62,"11, 16, 44, 67, 67, 81, 100, 100, 100, 81, 36, 53",2026-07-22,"Image pack, Reviews, Video, Image, Related searches",informational,Organic
world best shayari,6,6,720,23,0.00,https://eknazariya.com/,21,0.03,0.00,0.33,152,"82, 100, 100, 100, 82, 82, 82, 100, 82, 82, 67, 82",2026-07-13,"Image pack, Reviews, Video, People also ask, Related searches","commercial, informational",Organic
shayari page,8,8,720,38,0.00,https://eknazariya.com/,21,0.03,0.00,0.33,145,"82, 100, 100, 82, 82, 82, 100, 100, 100, 82, 82, 82",2026-07-10,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
galib ki shayari in hindi,6,6,720,26,0.00,https://eknazariya.com/ghalib-shayari,21,0.03,0.00,0,138,"100, 62, 62, 55, 55, 55, 62, 30, 62, 3, 3, 1",2026-07-03,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
sayri ki dayri,13,13,5400,27,0.40,https://eknazariya.com/,21,0.03,8.00,0.33,149,"100, 100, 100, 81, 81, 100, 100, 81, 100, 100, 81, 67",2026-08-17,"Image pack, Reviews, Video, Image, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
shayri in urdu,12,12,2900,35,0.40,https://eknazariya.com/,20,0.03,8.00,0.33,0,"66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 100, 100",2026-07-25,"Image pack, Reviews, Video, Image, Related searches",informational,Organic
shayari quotes,10,10,2900,42,0.40,https://eknazariya.com/,20,0.03,8.00,0.33,141,"100, 100, 81, 81, 81, 81, 81, 81, 67, 53, 53, 53",2026-07-12,"Image pack, Reviews, People also ask, Related searches",informational,Organic
heart touching gulzar shayari,16,16,6600,22,0.00,https://eknazariya.com/gulzar-shayari-1,19,0.03,0.00,0.33,135,"100, 100, 82, 45, 36, 55, 67, 55, 36, 36, 36, 30",2026-07-29,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
aashiq shayari 2 line,3,3,390,20,0.00,https://eknazariya.com/ishq-shayari,19,0.03,0.00,0.33,118,"100, 81, 100, 66, 66, 81, 81, 81, 54, 44, 36, 36",2026-08-09,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
nazar shayari,9,9,3600,12,0.00,https://eknazariya.com/,18,0.03,0.00,0.33,136,"82, 82, 82, 82, 82, 66, 82, 100, 66, 66, 66, 55",2026-07-12,"Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
tag shayari,1,1,140,14,0.00,https://eknazariya.com/hashtags-%23shayri,18,0.03,0.00,0.33,105,"67, 100, 81, 67, 81, 81, 67, 67, 43, 43, 33, 43",2026-08-10,"Video, Related searches, AI overview",informational,Organic
mirza ghalib shayari,21,21,12100,33,0.20,https://eknazariya.com/ghalib-shayari,18,0.03,3.00,0.01,151,"67, 82, 82, 67, 82, 82, 100, 82, 82, 67, 67, 36",2026-08-14,"Knowledge panel, Sitelinks, Reviews, Video, Image, Ads top, Ads bottom, People also ask, Related searches, Short videos",informational,Organic
gulzar shayari in hindi,21,21,12100,20,0.39,https://eknazariya.com/gulzar-shayari-1,18,0.03,7.00,0.02,143,"82, 100, 82, 82, 100, 82, 82, 67, 67, 82, 82, 82",2026-08-17,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
zakir khan tweet,31,31,27100,30,0.00,https://eknazariya.com/zakir-khan-1,18,0.03,0.00,0.33,101,"3, 16, 37, 30, 37, 37, 45, 37, 45, 82, 100, 100",2026-08-13,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
small shayari,9,9,3600,37,0.40,https://eknazariya.com/,18,0.03,7.00,0.33,147,"100, 100, 100, 82, 100, 100, 82, 82, 82, 66, 66, 66",2026-08-01,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
romantic ishq shayari,2,2,140,4,0.00,https://eknazariya.com/ishq-shayari,18,0.03,0.00,0.33,145,"100, 65, 53, 100, 100, 82, 100, 82, 100, 53, 53, 65",2026-06-25,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",commercial,Organic
urdu quotes in hindi,9,9,590,18,0.00,https://eknazariya.com/,17,0.03,0.00,0.33,146,"100, 100, 100, 82, 82, 82, 82, 82, 67, 67, 54, 44",2026-07-15,"Image pack, Reviews, Video, Image, Related searches",informational,Organic
shayari poetry in hindi,5,5,590,26,0.00,https://eknazariya.com/,17,0.03,0.00,0.33,156,"100, 100, 100, 55, 55, 55, 55, 55, 55, 55, 55, 44",2026-07-23,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
hit shayari,1,1,260,31,0.00,https://eknazariya.com/,17,0.03,0.00,0.33,151,"81, 81, 81, 81, 81, 100, 100, 81, 66, 66, 66, 66",2026-08-09,"Reviews, Video, People also ask, Related searches, AI overview",informational,AI overview
some shayari in hindi,5,5,590,38,0.40,https://eknazariya.com/,17,0.03,6.00,0.01,72,"67, 67, 67, 67, 82, 82, 100, 82, 67, 55, 55, 44",2026-07-23,"Reviews, Image, People also ask, Related searches, AI overview",informational,Organic
cool shayari,9,9,590,23,0.00,https://eknazariya.com/,17,0.03,0.00,0.33,124,"100, 100, 82, 82, 67, 82, 82, 100, 82, 67, 54, 67",2026-07-11,"Image pack, Reviews, Video, Related searches",informational,Organic
achi shayari in hindi,8,8,590,25,0.00,https://eknazariya.com/,17,0.03,0.00,0.33,152,"67, 82, 100, 100, 100, 82, 67, 54, 67, 82, 100, 100",2026-08-14,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
poem in hindi shayari,4,4,320,27,0.00,https://eknazariya.com/,16,0.02,0.00,0.33,173,"12, 54, 81, 81, 100, 100, 81, 100, 81, 2, 2, 2",2026-07-28,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
deep shayari ghalib,3,3,320,17,0.00,https://eknazariya.com/ghalib-shayari,16,0.02,0.00,0.33,140,"7, 29, 54, 67, 67, 67, 100, 82, 82, 1, 1, 1",2026-07-25,"Image pack, Reviews, Video, Ads top, Video Carousel, Related searches, AI overview",informational,Organic
two line gulzar poetry,3,3,320,14,0.00,https://eknazariya.com/gulzar-shayari-1,16,0.02,0.00,0.33,149,"100, 100, 100, 100, 54, 44, 67, 81, 54, 54, 67, 54",2026-06-26,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
shayri ki dayri,15,15,5400,28,0.40,https://eknazariya.com/,16,0.02,6.00,0.33,147,"100, 100, 100, 81, 81, 100, 100, 81, 100, 100, 81, 67",2026-08-14,"Image pack, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
love shayari by gulzar,4,4,320,23,0.00,https://eknazariya.com/gulzar-shayari-1,16,0.02,0.00,0,141,"67, 67, 54, 81, 81, 100, 81, 54, 54, 67, 54, 67",2026-07-17,"Image pack, Reviews, Video, Video Carousel, Related searches",informational,Organic
love shayari ghalib,4,4,320,23,0.00,https://eknazariya.com/ghalib-shayari,16,0.02,0.00,0,144,"54, 54, 67, 67, 67, 81, 100, 81, 67, 81, 54, 44",2026-07-05,"Image pack, Sitelinks, Reviews, Video, Image, Ads top, Ads bottom, Video Carousel, Related searches",informational,Organic
ghalib romantic shayari,5,5,390,13,0.00,https://eknazariya.com/ghalib-shayari,15,0.02,0.00,0.33,144,"81, 81, 66, 66, 66, 100, 81, 66, 66, 81, 54, 54",2026-08-06,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic
shayari on ishq in hindi,2,2,170,5,0.00,https://eknazariya.com/ishq-shayari,15,0.02,0.00,0.01,122,"54, 54, 54, 65, 65, 100, 81, 65, 54, 65, 42, 54",2026-08-18,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
shayari on ishq in urdu,2,2,170,23,0.00,https://eknazariya.com/ishq-shayari,15,0.02,0.00,0.33,79,"15, 19, 27, 42, 65, 81, 100, 100, 100, 81, 81, 65",2026-07-31,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
best sayri,1,1,1600,30,0.08,https://eknazariya.com/,15,0.02,1.00,0,153,"84, 84, 84, 84, 100, 100, 84, 84, 84, 84, 68, 68",2026-07-29,"Reviews, Video, People also ask, Related searches, AI overview",commercial,AI overview
shayari kavita,7,7,590,30,0.00,https://eknazariya.com/,14,0.02,0.00,0.33,67,"82, 100, 100, 82, 100, 100, 100, 82, 100, 67, 82, 67",2026-07-21,"Knowledge panel, Reviews, Image, People also ask, Related searches",informational,Organic
shayari typing,7,7,480,37,0.00,https://eknazariya.com/,14,0.02,0.00,0.13,146,"24, 30, 30, 30, 30, 24, 24, 24, 24, 20, 20, 100",2026-07-25,"Image pack, Reviews, Video, Image, People also ask, Related searches","commercial, informational",Organic
ishq ki shayari hindi,2,2,110,1,0.00,https://eknazariya.com/ishq-shayari,14,0.02,0.00,0.01,140,"3, 3, 67, 100, 67, 54, 13, 3, 13, 3, 3, 3",2026-07-24,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, Related searches",informational,Organic
apne upar shayari,6,6,480,26,0.00,https://eknazariya.com/,14,0.02,0.00,0.33,126,"81, 81, 81, 81, 81, 100, 100, 81, 81, 81, 81, 81",2026-08-14,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
gulzar shayari two lines,2,2,110,11,0.00,https://eknazariya.com/gulzar-shayari-1,14,0.02,0.00,0.33,142,"14, 14, 43, 52, 43, 67, 81, 67, 67, 52, 100, 100",2026-06-25,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
best shayari gulzar,7,7,480,19,0.00,https://eknazariya.com/gulzar-shayari-1,14,0.02,0.00,0.33,73,"44, 66, 66, 100, 66, 81, 100, 66, 66, 81, 81, 81",2026-07-25,"Image pack, Reviews, Video, Image, Related searches",informational,Organic
sad shayari hashtags for instagram,1,1,110,10,0.00,https://eknazariya.com/hashtags-%23shayri,14,0.02,0.00,0.33,124,"23, 2, 100, 2, 4, 15, 100, 10, 2, 2, 2, 2",2026-08-19,"Video, People also ask, Related searches, AI overview",navigational,Organic
galib ki sad shayari,3,3,210,12,0.00,https://eknazariya.com/ghalib-shayari,14,0.02,0.00,0,137,"16, 10, 12, 16, 8, 100, 1, 30, 1, 1, 44, 36",2026-08-18,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
ishq sad shayari,2,2,110,12,0.00,https://eknazariya.com/ishq-shayari,14,0.02,0.00,0.33,132,"100, 100, 65, 65, 82, 65, 100, 65, 53, 53, 53, 53",2026-07-04,"Image pack, Reviews, Video, Ads top, Related searches, Ads middle",informational,Organic
